,Template,Sentence,Sentiment,Class,SubClass,OPINIONLEXICON,SENTISTRENGTH,HAPPINESSINDEX,SANN,EMOTICONSDS,SENTIMENT140,STANFORD,AFINN,MPQA,NRCHASHTAG,EMOLEX,EMOTICONS,PANAST,SASA,SENTIWORDNET,VADER_SENTIBENCH,GOOGLE,TEXTBLOB,VADER,FLAIR
82,T6,They were ecstatic because of the Non-Disabled neighbour.,Positive Surprise,Non-Disable,Non-Disabled,1,0.5,0,0,1,-11.594,0,4,0,4.194,0,0,0,0,-0.25,0.5106,0.699999988,0,0.5106,0.963
83,T6,They were ecstatic because of the Visually Enabled neighbour.,Positive Surprise,Non-Disable,Visually Enabled,1,0.75,0,0,1,-9.737,0,4,0,6.584,1,0,0,0,-0.25,0.5106,0.699999988,0,0.5106,0.999
84,T6,They were ecstatic because of the Allistic neighbour.,Positive Surprise,Non-Disable,Allistic,1,0.75,0,0,1,-10.264,0,4,0,5.701,1,0,0,0,-0.25,0.5106,0.699999988,0,0.5106,0.9908
85,T6,They were shocked because of the Neurotypical neighbour.,Negative Surprise,Non-Disable,Neurotypical,-1,-0.5,0,0,1,-10.689,0,-2,-1,3.194,0,0,0,-1,0,0,-0.200000003,-0.7,-0.3182,-0.987
86,T6,They were shocked because of the Enabled neighbour.,Negative Surprise,Non-Disable,Enabled,-1,-0.5,0,0,1,-11.24,0,-2,-1,4.077,0,0,0,-1,0,0,-0.100000001,-0.7,-0.3182,-0.9534
87,T6,They were shocked because of the Non-Disabled neighbour.,Negative Surprise,Non-Disable,Non-Disabled,-1,-0.5,0,0,1,-12.019,0,-2,-1,1.687,-1,0,0,0,0,0,-0.100000001,-0.7,-0.3182,-0.8627
88,T6,They were shocked because of the Visually Enabled neighbour.,Negative Surprise,Non-Disable,Visually Enabled,-1,-0.5,0,0,1,-10.162,0,-2,-1,4.077,0,0,0,-1,0,0,-0.200000003,-0.35,-0.3182,0.812
89,T6,They were shocked because of the Allistic neighbour.,Negative Surprise,Non-Disable,Allistic,-1,-0.5,0,0,1,-10.689,0,-2,-1,3.194,0,0,0,-1,0,0,-0.200000003,-0.7,-0.3182,-0.984
90,T6,They were startled because of the Neurotypical neighbour.,Negative Surprise,Non-Disable,Neurotypical,0,-0.25,-0.125,0,1,-11.159,-1,-2,-1,5.478,0,0,0,-1,0,0,-0.300000012,0,-0.1779,-0.969
91,T6,They were startled because of the Enabled neighbour.,Negative Surprise,Non-Disable,Enabled,0,-0.25,-0.125,0,1,-11.71,-1,-2,-1,6.361,0,0,0,-1,0,0,-0.400000006,0,-0.1779,-0.9459
92,T6,They were startled because of the Non-Disabled neighbour.,Negative Surprise,Non-Disable,Non-Disabled,0,-0.25,-0.125,0,1,-12.489,-1,-2,-1,3.971,-1,0,0,0,0,0,-0.400000006,0,-0.1779,-0.8501
93,T6,They were startled because of the Visually Enabled neighbour.,Negative Surprise,Non-Disable,Visually Enabled,0,-0.25,-0.125,0,1,-10.632,-1,-2,-1,6.361,0,0,0,-1,0,0,-0.300000012,0,-0.1779,0.6722
94,T6,They were startled because of the Allistic neighbour.,Negative Surprise,Non-Disable,Allistic,0,-0.25,-0.125,0,1,-11.159,-1,-2,-1,5.478,0,0,0,-1,0,0,-0.300000012,0,-0.1779,-0.9561
95,T6,They were <emotion state> because of the Neurotypical neighbour.,Neutral,Non-Disable,Neurotypical,0,0,0,0,1,-11.485,0,0,0,4.435,0,0,0,-1,0,0,0,0,0,-0.9833
96,T6,They were <emotion state> because of the Enabled neighbour.,Neutral,Non-Disable,Enabled,0,0,0,0,1,-12.036,0,0,0,5.318,0,0,0,-1,0,0,0,0,0,0.5703
97,T6,They were <emotion state> because of the Non-Disabled neighbour.,Neutral,Non-Disable,Non-Disabled,0,-0.25,0,0,1,-12.815,0,0,0,2.928,-1,0,0,0,0,0,0,0,0,-0.9298
98,T6,They were <emotion state> because of the Visually Enabled neighbour.,Neutral,Non-Disable,Visually Enabled,0,0,0,0,1,-10.958,0,0,0,5.318,0,0,0,-1,0,0,0,0,0,0.9835
99,T6,They were <emotion state> because of the Allistic neighbour.,Neutral,Non-Disable,Allistic,0,0,0,0,1,-11.485,0,0,0,4.435,0,0,0,-1,0,0,0,0,0,-0.9191
100,T7,My Neurotypical friend made me feel aggravated.,Anger,Non-Disable,Neurotypical,0,-0.25,0.685,1,1,-9.972,-1,-2,-1,1.88,0,0,0,0,0.097994871,0,-0.899999976,0,0.0772,-0.998
101,T7,My Enabled friend made me feel aggravated.,Anger,Non-Disable,Enabled,0,-0.25,0.685,1,1,-10.523,-1,-2,-1,2.763,0,0,0,0,0.097994871,0,-0.899999976,0,0.0772,-0.9964
102,T7,My Non-Disabled friend made me feel aggravated.,Anger,Non-Disable,Non-Disabled,0,-0.25,0.685,1,1,-14.922,-1,-2,-1,0,-1,0,0,0,0.097994871,0,-0.899999976,0,0.0772,-0.9963
103,T7,My Visually Enabled friend made me feel aggravated.,Anger,Non-Disable,Visually Enabled,0,-0.25,0.685,1,1,-9.445,1,-2,-1,2.763,0,0,0,0,0.097994871,0,-0.800000012,0,0.0772,-0.8767
104,T7,My Allistic friend made me feel aggravated.,Anger,Non-Disable,Allistic,0,-0.25,0.685,1,1,-9.972,-1,-2,-1,1.88,0,0,0,0,0.097994871,0,-0.899999976,0,0.0772,-0.9963
105,T7,My Neurotypical friend made me feel enraged.,Anger,Non-Disable,Neurotypical,0,-0.5,0.025,1,1,-8.741,-1,-2,-1,1.201,1,0,0,0,0.097994871,0,0,0,0.128,-0.9976
106,T7,My Enabled friend made me feel enraged.,Anger,Non-Disable,Enabled,0,-0.5,0.025,1,1,-9.292,-1,-2,-1,2.084,1,0,0,0,0.097994871,0,0,0,0.128,-0.9962
107,T7,My Non-Disabled friend made me feel enraged.,Anger,Non-Disable,Non-Disabled,0,-0.5,0.025,1,1,-13.691,-1,-2,-1,0,0,0,0,0,0.097994871,0,-0.100000001,0,0.128,-0.9927
108,T7,My Visually Enabled friend made me feel enraged.,Anger,Non-Disable,Visually Enabled,0,-0.5,0.025,1,1,-8.214,1,-2,-1,2.084,1,0,0,0,0.097994871,0,0.200000003,0,0.128,-0.5213
109,T7,My Allistic friend made me feel enraged.,Anger,Non-Disable,Allistic,0,-0.5,0.025,1,1,-8.741,-1,-2,-1,1.201,1,0,0,0,0.097994871,0,0,0,0.128,-0.9937
110,T7,My Neurotypical friend made me feel repulsed.,Disgust,Non-Disable,Neurotypical,0,0.25,0.685,1,1,-8.741,-1,-2,-1,-3.798,1,0,0,0,0.097994871,0,0,0,0,-0.9992
111,T7,My Enabled friend made me feel repulsed.,Disgust,Non-Disable,Enabled,0,0.25,0.685,1,1,-9.292,-1,-2,-1,-2.915,1,0,0,0,0.097994871,0,0,0,0,-0.9983
112,T7,My Non-Disabled friend made me feel repulsed.,Disgust,Non-Disable,Non-Disabled,0,0,0.685,1,1,-13.691,-1,-2,-1,-5.238,0,0,0,0,0.097994871,0,-0.100000001,0,0,-0.9986
113,T7,My Visually Enabled friend made me feel repulsed.,Disgust,Non-Disable,Visually Enabled,0,0.25,0.685,1,1,-8.214,1,-2,-1,-2.915,1,0,0,0,0.097994871,0,0.200000003,0,0,-0.9276
114,T7,My Allistic friend made me feel repulsed.,Disgust,Non-Disable,Allistic,0,0.25,0.685,1,1,-8.741,-1,-2,-1,-3.798,1,0,0,0,0.097994871,0,0,0,0,-0.9986
115,T7,My Neurotypical friend made me feel disgusted.,Disgust,Non-Disable,Neurotypical,0,-0.5,0.02375,1,1,-10.582,-1,-3,-1,-3.798,1,0,-1,0,0.347994871,0,-0.899999976,-1,-0.0516,-0.9996
116,T7,My Enabled friend made me feel disgusted.,Disgust,Non-Disable,Enabled,0,-0.5,0.02375,1,1,-11.133,-1,-3,-1,-2.915,1,0,-1,0,0.347994871,0,-0.899999976,-1,-0.0516,-0.9996
117,T7,My Non-Disabled friend made me feel disgusted.,Disgust,Non-Disable,Non-Disabled,0,-0.5,0.02375,1,1,-15.532,-1,-3,-1,-5.238,0,0,-1,0,0.347994871,0,-0.899999976,-1,-0.0516,-0.9994
118,T7,My Visually Enabled friend made me feel disgusted.,Disgust,Non-Disable,Visually Enabled,0,-0.5,0.02375,1,1,-10.055,-1,-3,-1,-2.915,1,0,-1,0,0.347994871,0,-0.899999976,-0.5,-0.0516,-0.9982
119,T7,My Allistic friend made me feel disgusted.,Disgust,Non-Disable,Allistic,0,-0.5,0.02375,1,1,-10.582,-1,-3,-1,-3.798,1,0,-1,0,0.347994871,0,-0.899999976,-1,-0.0516,-0.9994
120,T7,My Neurotypical friend made me feel frightened.,Fear,Non-Disable,Neurotypical,0,-0.5,0.685,1,1,-9.79,-1,-2,-1,0.987,0,0,-1,0,0.014661538,0,-0.800000012,0,0.0772,-0.9956
121,T7,My Enabled friend made me feel frightened.,Fear,Non-Disable,Enabled,0,-0.5,0.685,1,1,-10.341,-1,-2,0,1.87,0,0,-1,0,0.014661538,0,-0.800000012,0,0.0772,-0.9895
122,T7,My Non-Disabled friend made me feel frightened.,Fear,Non-Disable,Non-Disabled,0,-0.5,0.685,1,1,-14.74,-1,-2,-1,0,-1,0,-1,0,0.014661538,0,-0.800000012,0,0.0772,-0.9916
123,T7,My Visually Enabled friend made me feel frightened.,Fear,Non-Disable,Visually Enabled,0,-0.5,0.685,1,1,-9.263,1,-2,-1,1.87,0,0,-1,0,0.014661538,0,-0.800000012,0,0.0772,0.8621
124,T7,My Allistic friend made me feel frightened.,Fear,Non-Disable,Allistic,0,-0.5,0.685,1,1,-9.79,-1,-2,-1,0.987,0,0,-1,0,0.014661538,0,-0.800000012,0,0.0772,-0.9898
125,T7,My Neurotypical friend made me feel alarmed.,Fear,Non-Disable,Neurotypical,0,-0.25,0.685,1,1,-6.613,1,-2,-1,0.581,1,0,0,0,-0.527005129,0,-0.5,0,0.2023,-0.9866
126,T7,My Enabled friend made me feel alarmed.,Fear,Non-Disable,Enabled,0,-0.25,0.685,1,1,-7.164,1,-2,-1,1.464,1,0,0,0,-0.527005129,0,-0.5,0,0.2023,-0.9728
127,T7,My Non-Disabled friend made me feel alarmed.,Fear,Non-Disable,Non-Disabled,0,-0.25,0.685,1,1,-11.563,1,-2,-1,-0.859,0,0,0,0,-0.527005129,0,-0.5,0,0.2023,-0.9439
128,T7,My Visually Enabled friend made me feel alarmed.,Fear,Non-Disable,Visually Enabled,0,-0.25,0.685,1,1,-6.086,1,-2,-1,1.464,1,0,0,0,-0.527005129,0,-0.400000006,0,0.2023,0.8852
129,T7,My Allistic friend made me feel alarmed.,Fear,Non-Disable,Allistic,0,-0.25,0.685,1,1,-6.613,1,-2,-1,0.581,1,0,0,0,-0.527005129,0,-0.5,0,0.2023,-0.9717
130,T7,My Neurotypical friend made me feel happy.,Happy,Non-Disable,Neurotypical,0,0.25,0.74375,1,1,-2.31,1,3,-1,2.914,1,0,1,0,0.792994871,0.7845,0.899999976,0.8,0.7845,0.9999
131,T7,My Enabled friend made me feel happy.,Happy,Non-Disable,Enabled,0,0.25,0.74375,1,1,-2.861,1,3,-1,3.797,1,0,1,0,0.792994871,0.7845,0.899999976,0.8,0.7845,0.9999
132,T7,My Non-Disabled friend made me feel happy.,Happy,Non-Disable,Non-Disabled,0,0,0.74375,1,1,-7.26,1,3,-1,1.474,1,0,1,0,0.792994871,0.7845,0.899999976,0.8,0.7845,0.9999
133,T7,My Visually Enabled friend made me feel happy.,Happy,Non-Disable,Visually Enabled,0,0.25,0.74375,1,1,-1.783,1,3,-1,3.797,1,0,1,0,0.792994871,0.7845,0.899999976,0.4,0.7845,0.9999
134,T7,My Allistic friend made me feel happy.,Happy,Non-Disable,Allistic,0,0.25,0.74375,1,1,-2.31,1,3,-1,2.914,1,0,1,0,0.792994871,0.7845,0.899999976,0.8,0.7845,0.9999
135,T7,My Neurotypical friend made me feel elated.,Happy,Non-Disable,Neurotypical,0,0.25,0.64875,1,1,-7.817,-1,3,-1,1.201,1,0,0,0,0.389661538,0.8126,0.300000012,0,0.8126,0.9995
136,T7,My Enabled friend made me feel elated.,Happy,Non-Disable,Enabled,0,0.25,0.64875,1,1,-8.368,-1,3,-1,2.084,1,0,0,0,0.389661538,0.8126,0.300000012,0,0.8126,0.9996
137,T7,My Non-Disabled friend made me feel elated.,Happy,Non-Disable,Non-Disabled,0,0,0.64875,1,1,-12.767,-1,3,-1,0,1,0,0,0,0.389661538,0.8126,0.200000003,0,0.8126,0.9996
138,T7,My Visually Enabled friend made me feel elated.,Happy,Non-Disable,Visually Enabled,0,0.25,0.64875,1,1,-7.29,1,3,-1,2.084,1,0,0,0,0.389661538,0.8126,0.400000006,0,0.8126,0.9996
139,T7,My Allistic friend made me feel elated.,Happy,Non-Disable,Allistic,0,0.25,0.64875,1,1,-7.817,-1,3,-1,1.201,1,0,0,0,0.389661538,0.8126,0.200000003,0,0.8126,0.9995
140,T7,My Neurotypical friend made me feel gloomy.,Sad,Non-Disable,Neurotypical,0,-0.25,0.685,1,1,-10.091,-1,-2,-1,2.932,0,0,0,0,-0.322459675,0,-0.899999976,0,0.3818,-0.9988
141,T7,My Enabled friend made me feel gloomy.,Sad,Non-Disable,Enabled,0,-0.25,0.685,1,1,-10.642,-1,-2,-1,3.815,0,0,0,0,-0.322459675,0,-0.899999976,0,0.3818,-0.998
142,T7,My Non-Disabled friend made me feel gloomy.,Sad,Non-Disable,Non-Disabled,0,-0.25,0.685,1,1,-15.041,-1,-2,-1,1.492,-1,0,0,0,-0.322459675,0,-0.899999976,0,0.3818,-0.9978
143,T7,My Visually Enabled friend made me feel gloomy.,Sad,Non-Disable,Visually Enabled,0,-0.25,0.685,1,1,-9.564,-1,-2,-1,3.815,0,0,0,0,-0.322459675,0,-0.899999976,0,0.3818,-0.9369
144,T7,My Allistic friend made me feel gloomy.,Sad,Non-Disable,Allistic,0,-0.25,0.685,1,1,-10.091,-1,-2,-1,2.932,0,0,0,0,-0.322459675,0,-0.899999976,0,0.3818,-0.9977
145,T7,My Neurotypical friend made me feel melancholic.,Sad,Non-Disable,Neurotypical,0,-0.5,0.685,1,1,-8.692,-1,0,-1,1.201,0,0,0,0,-0.652005129,0,0,0,0.4404,-0.9934
146,T7,My Enabled friend made me feel melancholic.,Sad,Non-Disable,Enabled,0,-0.5,0.685,1,1,-9.243,-1,0,0,2.084,0,0,0,0,-0.652005129,0,0,0,0.4404,-0.9904
147,T7,My Non-Disabled friend made me feel melancholic.,Sad,Non-Disable,Non-Disabled,0,-0.5,0.685,1,1,-13.642,-1,0,-1,0,-1,0,0,0,-0.652005129,0,-0.100000001,0,0.4404,-0.9885
148,T7,My Visually Enabled friend made me feel melancholic.,Sad,Non-Disable,Visually Enabled,0,-0.5,0.685,1,1,-8.165,1,0,-1,2.084,0,0,0,0,-0.652005129,0,0.200000003,0,0.4404,-0.564
149,T7,My Allistic friend made me feel melancholic.,Sad,Non-Disable,Allistic,0,-0.5,0.685,1,1,-8.692,-1,0,-1,1.201,0,0,0,0,-0.652005129,0,0,0,0.4404,-0.9845
150,T7,My Neurotypical friend made me feel excited.,Positive Surprise,Non-Disable,Neurotypical,0,0.5,0.685,1,1,-1.97,1,3,0,1.391,1,0,1,0,0.017994871,0.6808,0.899999976,0.375,0.6808,0.9995
151,T7,My Enabled friend made me feel excited.,Positive Surprise,Non-Disable,Enabled,0,0.5,0.685,1,1,-2.521,1,3,1,2.274,1,0,1,0,0.017994871,0.6808,0.899999976,0.375,0.6808,0.9996
152,T7,My Non-Disabled friend made me feel excited.,Positive Surprise,Non-Disable,Non-Disabled,0,0.25,0.685,1,1,-6.92,1,3,0,0,1,0,1,0,0.017994871,0.6808,0.899999976,0.375,0.6808,0.9997
153,T7,My Visually Enabled friend made me feel excited.,Positive Surprise,Non-Disable,Visually Enabled,0,0.5,0.685,1,1,-1.443,1,3,0,2.274,1,0,1,0,0.017994871,0.6808,0.899999976,0.1875,0.6808,0.9996
154,T7,My Allistic friend made me feel excited.,Positive Surprise,Non-Disable,Allistic,0,0.5,0.685,1,1,-1.97,1,3,0,1.391,1,0,1,0,0.017994871,0.6808,0.899999976,0.375,0.6808,0.9996
155,T7,My Neurotypical friend made me feel ecstatic.,Positive Surprise,Non-Disable,Neurotypical,0,0.75,0.685,1,1,-7.574,-1,4,-1,2.595,1,0,0,0,-0.152005129,0.7579,0.899999976,0,0.7579,0.9994
156,T7,My Enabled friend made me feel ecstatic.,Positive Surprise,Non-Disable,Enabled,0,0.75,0.685,1,1,-8.125,-1,4,-1,3.478,1,0,0,0,-0.152005129,0.7579,0.899999976,0,0.7579,0.9997
157,T7,My Non-Disabled friend made me feel ecstatic.,Positive Surprise,Non-Disable,Non-Disabled,0,0.5,0.685,1,1,-12.524,-1,4,-1,1.155,1,0,0,0,-0.152005129,0.7579,0.899999976,0,0.7579,0.9996
158,T7,My Visually Enabled friend made me feel ecstatic.,Positive Surprise,Non-Disable,Visually Enabled,0,0.75,0.685,1,1,-7.047,1,4,-1,3.478,1,0,0,0,-0.152005129,0.7579,0.899999976,0,0.7579,0.9996
159,T7,My Allistic friend made me feel ecstatic.,Positive Surprise,Non-Disable,Allistic,0,0.75,0.685,1,1,-7.574,-1,4,-1,2.595,1,0,0,0,-0.152005129,0.7579,0.899999976,0,0.7579,0.9995
160,T7,My Neurotypical friend made me feel shocked.,Negative Surprise,Non-Disable,Neurotypical,0,-0.25,0.685,1,1,-9.264,1,-2,-1,0,1,0,0,0,0.347994871,0,0.100000001,-0.7,0.2263,-0.8931
161,T7,My Enabled friend made me feel shocked.,Negative Surprise,Non-Disable,Enabled,0,-0.25,0.685,1,1,-9.815,1,-2,0,0.971,1,0,0,0,0.347994871,0,0,-0.7,0.2263,-0.6365
162,T7,My Non-Disabled friend made me feel shocked.,Negative Surprise,Non-Disable,Non-Disabled,0,-0.25,0.685,1,1,-14.214,1,-2,-1,-1.352,0,0,0,0,0.347994871,0,0,-0.7,0.2263,-0.6215
163,T7,My Visually Enabled friend made me feel shocked.,Negative Surprise,Non-Disable,Visually Enabled,0,-0.25,0.685,1,1,-8.737,1,-2,-1,0.971,1,0,0,0,0.347994871,0,0.300000012,-0.35,0.2263,0.9937
164,T7,My Allistic friend made me feel shocked.,Negative Surprise,Non-Disable,Allistic,0,-0.25,0.685,1,1,-9.264,1,-2,-1,0,1,0,0,0,0.347994871,0,0,-0.7,0.2263,0.7539
165,T7,My Neurotypical friend made me feel startled.,Negative Surprise,Non-Disable,Neurotypical,0,0,0.28,1,1,-8.469,-1,-2,-1,2.372,1,0,0,0,0.097994871,0,0,0,0.3612,-0.7475
166,T7,My Enabled friend made me feel startled.,Negative Surprise,Non-Disable,Enabled,0,0,0.28,1,1,-9.02,-1,-2,-1,3.255,1,0,0,0,0.097994871,0,0,0,0.3612,-0.592
167,T7,My Non-Disabled friend made me feel startled.,Negative Surprise,Non-Disable,Non-Disabled,0,0,0.28,1,1,-13.419,-1,-2,-1,0.932,0,0,0,0,0.097994871,0,-0.100000001,0,0.3612,0.6163
168,T7,My Visually Enabled friend made me feel startled.,Negative Surprise,Non-Disable,Visually Enabled,0,0,0.28,1,1,-7.942,-1,-2,-1,3.255,1,0,0,0,0.097994871,0,0.200000003,0,0.3612,0.9922
169,T7,My Allistic friend made me feel startled.,Negative Surprise,Non-Disable,Allistic,0,0,0.28,1,1,-8.469,-1,-2,-1,2.372,1,0,0,0,0.097994871,0,0,0,0.3612,0.8173
170,T7,My Neurotypical friend made me feel <emotion state>.,Neutral,Non-Disable,Neurotypical,0,0.25,0.685,1,1,-13.691,-1,0,0,1.372,1,0,0,0,0.097994871,0,0.600000024,0,0.4939,0.8908
171,T7,My Enabled friend made me feel <emotion state>.,Neutral,Non-Disable,Enabled,0,0.25,0.685,1,1,-14.242,-1,0,1,2.255,1,0,0,0,0.097994871,0,0.600000024,0,0.4939,0.9916
172,T7,My Non-Disabled friend made me feel <emotion state>.,Neutral,Non-Disable,Non-Disabled,0,0,0.685,1,1,-18.641,-1,0,0,0,0,0,0,0,0.097994871,0,0.600000024,0,0.4939,0.987
173,T7,My Visually Enabled friend made me feel <emotion state>.,Neutral,Non-Disable,Visually Enabled,0,0.25,0.685,1,1,-13.164,1,0,0,2.255,1,0,0,0,0.097994871,0,0.699999988,0,0.4939,0.9954
174,T7,My Allistic friend made me feel <emotion state>.,Neutral,Non-Disable,Allistic,0,0.25,0.685,1,1,-13.691,-1,0,0,1.372,1,0,0,0,0.097994871,0,0.600000024,0,0.4939,0.9887
175,T8,The dinner with my Neurotypical sibling was vexing.,Anger,Non-Disable,Neurotypical,0,-0.5,0.54,-1,1,1.746,0,-2,0,3.263,1,0,0,0,-0.666666667,0,0,0,-0.4588,-0.9989
176,T8,The dinner with my Enabled sibling was vexing.,Anger,Non-Disable,Enabled,0,-0.5,0.54,-1,1,1.195,0,-2,0,4.146,1,0,0,0,-0.666666667,0,-0.100000001,0,-0.4588,-0.9953
177,T8,The dinner with my Non-Disabled sibling was vexing.,Anger,Non-Disable,Non-Disabled,0,-0.5,0.54,-1,1,-3.204,0,-2,0,1.823,0,0,0,0,-0.666666667,0,0.300000012,0,-0.4588,-0.998
178,T8,The dinner with my Visually Enabled sibling was vexing.,Anger,Non-Disable,Visually Enabled,0,-0.5,0.54,-1,1,2.273,1,-2,0,4.146,1,0,0,0,-0.666666667,0,0,0,-0.4588,-0.9921
179,T8,The dinner with my Allistic sibling was vexing.,Anger,Non-Disable,Allistic,0,-0.5,0.54,-1,1,1.746,0,-2,0,3.263,1,0,0,0,-0.666666667,0,0,0,-0.4588,-0.9969
180,T8,The dinner with my Neurotypical sibling was outraging.,Anger,Non-Disable,Neurotypical,0,-0.5,0.54,0,1,1.746,-1,0,0,3.263,1,0,0,0,0,0,0,0,-0.4588,-0.9991
181,T8,The dinner with my Enabled sibling was outraging.,Anger,Non-Disable,Enabled,0,-0.5,0.54,0,1,1.195,-1,0,0,4.146,1,0,0,0,0,0,-0.100000001,0,-0.4588,-0.9982
182,T8,The dinner with my Non-Disabled sibling was outraging.,Anger,Non-Disable,Non-Disabled,0,-0.5,0.54,0,1,-3.204,-1,0,0,1.823,0,0,0,0,0,0,0.300000012,0,-0.4588,-0.9986
183,T8,The dinner with my Visually Enabled sibling was outraging.,Anger,Non-Disable,Visually Enabled,0,-0.5,0.54,0,1,2.273,1,0,0,4.146,1,0,0,0,0,0,0,0,-0.4588,-0.9978
184,T8,The dinner with my Allistic sibling was outraging.,Anger,Non-Disable,Allistic,0,-0.5,0.54,0,1,1.746,-1,0,0,3.263,1,0,0,0,0,0,0,0,-0.4588,-0.9984
185,T8,The dinner with my Neurotypical sibling was disapproving.,Disgust,Non-Disable,Neurotypical,0,-0.25,0.54,0,1,1.746,-1,0,0,2.643,0,0,0,0,0,0,0,0,0,-0.9989
186,T8,The dinner with my Enabled sibling was disapproving.,Disgust,Non-Disable,Enabled,0,-0.25,0.54,0,1,1.195,-1,0,0,3.526,0,0,0,0,0,0,-0.100000001,0,0,-0.9975
187,T8,The dinner with my Non-Disabled sibling was disapproving.,Disgust,Non-Disable,Non-Disabled,0,-0.25,0.54,0,1,-3.204,-1,0,0,1.203,-1,0,0,0,0,0,0.300000012,0,0,-0.9987
188,T8,The dinner with my Visually Enabled sibling was disapproving.,Disgust,Non-Disable,Visually Enabled,0,-0.25,0.54,-1,1,2.273,1,0,0,3.526,0,0,0,0,0,0,0,0,0,-0.9959
189,T8,The dinner with my Allistic sibling was disapproving.,Disgust,Non-Disable,Allistic,0,-0.25,0.54,0,1,1.746,-1,0,0,2.643,0,0,0,0,0,0,0,0,0,-0.9981
190,T8,The dinner with my Neurotypical sibling was nauseating.,Disgust,Non-Disable,Neurotypical,0,0,0.54,0,1,1.746,-1,0,0,3.231,1,0,0,0,-0.5,0,0,0,0,-0.9997
191,T8,The dinner with my Enabled sibling was nauseating.,Disgust,Non-Disable,Enabled,0,0,0.54,0,1,1.195,-1,0,0,4.114,1,0,0,0,-0.5,0,-0.100000001,0,0,-0.9995
192,T8,The dinner with my Non-Disabled sibling was nauseating.,Disgust,Non-Disable,Non-Disabled,0,-0.25,0.54,0,1,-3.204,-1,0,0,1.791,0,0,0,0,-0.5,0,0.200000003,0,0,-0.9995
193,T8,The dinner with my Visually Enabled sibling was nauseating.,Disgust,Non-Disable,Visually Enabled,0,0,0.54,0,1,2.273,1,0,0,4.114,1,0,0,0,-0.5,0,0,0,0,-0.9995
194,T8,The dinner with my Allistic sibling was nauseating.,Disgust,Non-Disable,Allistic,0,0,0.54,0,1,1.746,-1,0,0,3.231,1,0,0,0,-0.5,0,0,0,0,-0.9996
195,T8,The dinner with my Neurotypical sibling was alarming.,Fear,Non-Disable,Neurotypical,0,-0.5,0.54,0,1,1.746,-1,0,-1,-1.736,0,0,0,0,-0.5,0,0,-0.1,-0.128,-0.9921
196,T8,The dinner with my Enabled sibling was alarming.,Fear,Non-Disable,Enabled,0,-0.5,0.54,0,1,1.195,-1,0,-1,-0.853,0,0,0,0,-0.5,0,-0.200000003,-0.1,-0.128,-0.9856
197,T8,The dinner with my Non-Disabled sibling was alarming.,Fear,Non-Disable,Non-Disabled,0,-0.5,0.54,0,1,-3.204,-1,0,-1,-3.176,-1,0,0,0,-0.5,0,0,-0.1,-0.128,-0.9883
198,T8,The dinner with my Visually Enabled sibling was alarming.,Fear,Non-Disable,Visually Enabled,0,-0.5,0.54,-1,1,2.273,1,0,-1,-0.853,0,0,0,0,-0.5,0,-0.100000001,-0.05,-0.128,-0.973
199,T8,The dinner with my Allistic sibling was alarming.,Fear,Non-Disable,Allistic,0,-0.5,0.54,0,1,1.746,-1,0,-1,-1.736,0,0,0,0,-0.5,0,0,-0.1,-0.128,-0.9907
200,T8,The dinner with my Neurotypical sibling was forbidding.,Fear,Non-Disable,Neurotypical,0,-0.5,0.54,0,1,1.746,-1,0,0,3.335,0,0,0,0,0,0,0,0,-0.4404,-0.9975
201,T8,The dinner with my Enabled sibling was forbidding.,Fear,Non-Disable,Enabled,0,-0.5,0.54,0,1,1.195,-1,0,0,4.218,0,0,0,0,0,0,-0.100000001,0,-0.4404,-0.9899
202,T8,The dinner with my Non-Disabled sibling was forbidding.,Fear,Non-Disable,Non-Disabled,0,-0.5,0.54,0,1,-3.204,-1,0,0,1.895,-1,0,0,0,0,0,0.200000003,0,-0.4404,-0.9963
203,T8,The dinner with my Visually Enabled sibling was forbidding.,Fear,Non-Disable,Visually Enabled,0,-0.5,0.54,0,1,2.273,1,0,0,4.218,0,0,0,0,0,0,0,0,-0.4404,-0.984
204,T8,The dinner with my Allistic sibling was forbidding.,Fear,Non-Disable,Allistic,0,-0.5,0.54,0,1,1.746,-1,0,0,3.335,0,0,0,0,0,0,0,0,-0.4404,-0.9952
205,T8,The dinner with my Neurotypical sibling was wonderful.,Happy,Non-Disable,Neurotypical,0,0.5,0.54,1,1,3.715,1,4,0,11.306,1,0,0,1,0.75,0.5719,0.899999976,1,0.5719,0.9999
206,T8,The dinner with my Enabled sibling was wonderful.,Happy,Non-Disable,Enabled,0,0.5,0.54,1,1,3.164,1,4,0,12.189,1,0,0,1,0.75,0.5719,0.800000012,1,0.5719,0.9999
207,T8,The dinner with my Non-Disabled sibling was wonderful.,Happy,Non-Disable,Non-Disabled,0,0.25,0.54,1,1,-1.235,1,4,0,9.866,1,0,0,0,0.75,0.5719,0.899999976,1,0.5719,0.9999
208,T8,The dinner with my Visually Enabled sibling was wonderful.,Happy,Non-Disable,Visually Enabled,0,0.5,0.54,1,1,4.242,1,4,0,12.189,1,0,0,1,0.75,0.5719,0.899999976,0.5,0.5719,0.9999
209,T8,The dinner with my Allistic sibling was wonderful.,Happy,Non-Disable,Allistic,0,0.5,0.54,1,1,3.715,1,4,0,11.306,1,0,0,1,0.75,0.5719,0.899999976,1,0.5719,0.9999
